2025/02/19 19:08:49 [error] 17900#1856: *3869 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739952527535 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739952527535", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 19:12:15 [error] 17900#1856: *3903 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739952732811 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739952732811", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 19:14:53 [error] 17900#1856: *3920 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739952890820 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739952890820", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 19:29:44 [error] 17900#1856: *4039 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739953781718 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739953781718", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 19:32:44 [error] 17900#1856: *4119 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739953961841 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739953961841", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 19:34:40 [error] 17900#1856: *4157 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739954078485 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739954078485", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 19:35:53 [error] 17900#1856: *4173 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739954151258 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739954151258", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 19:36:39 [error] 17900#1856: *4203 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739954197147 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739954197147", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 19:45:17 [error] 17900#1856: *4302 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 192.168.68.118, server: localhost, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:3000/", host: "192.168.68.118:8081"
2025/02/19 20:07:59 [error] 17900#1856: *4308 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/Ingredients.jsx?t=1739956076930 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/Ingredients.jsx?t=1739956076930", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 20:14:17 [error] 17900#1856: *4465 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /item-tags HTTP/1.1", upstream: "http://127.0.0.1:3000/item-tags", host: "localhost:8081", referrer: "http://localhost:8081/item-tags"
